datetime,place,deliveries,is_holiday,weather_condition,temperature,app_clicks,traffic_congestion_level,area_population,income_level
2024-06-22 12:00:00,B,348,True,Cloudy,39.72,957,High,500000,Medium
2024-06-22 12:00:00,C,283,True,Rainy,31.92,877,Low,300000,Low
2024-06-23 00:00:00,A,389,True,Sunny,39.24,388,Severe,1000000,High
2024-06-23 00:00:00,B,409,True,Cloudy,26.65,274,Moderate,500000,Medium
2024-06-23 00:00:00,C,202,True,Stormy,34.47,542,High,300000,Low
2024-06-23 12:00:00,A,318,True,Sunny,34.73,657,High,1000000,High
2024-06-23 12:00:00,B,264,True,Cloudy,34.54,459,Moderate,500000,Medium
2024-06-23 12:00:00,C,351,True,Rainy,27.69,605,Moderate,300000,Low
2024-06-24 00:00:00,A,237,False,Stormy,31.79,629,Moderate,1000000,High
2024-06-24 00:00:00,B,214,False,Stormy,35.28,574,High,500000,Medium
2024-06-24 00:00:00,C,89,False,Stormy,31.82,731,Severe,300000,Low
2024-06-24 12:00:00,A,244,False,Snowy,39.3,212,Moderate,1000000,High
2024-06-24 12:00:00,B,123,False,Rainy,37.51,637,Low,500000,Medium
2024-06-24 12:00:00,C,221,False,Snowy,26.42,349,Severe,300000,Low
2024-06-25 00:00:00,A,241,False,Snowy,38.74,539,High,1000000,High
2024-06-25 00:00:00,B,260,False,Sunny,35.36,946,Low,500000,Medium
2024-06-25 00:00:00,C,161,False,Sunny,39.64,354,Moderate,300000,Low
2024-06-25 12:00:00,A,177,False,Snowy,38.27,272,Moderate,1000000,High
2024-06-25 12:00:00,B,123,False,Rainy,38.46,950,High,500000,Medium
2024-06-25 12:00:00,C,117,False,Snowy,31.98,806,Severe,300000,Low
2024-06-26 00:00:00,A,242,False,Sunny,26.01,830,Moderate,1000000,High
2024-06-26 00:00:00,B,87,False,Snowy,37.79,549,Severe,500000,Medium
2024-06-26 00:00:00,C,177,False,Sunny,26.07,563,Severe,300000,Low
2024-06-26 12:00:00,A,138,False,Sunny,29.03,763,Severe,1000000,High
2024-06-26 12:00:00,B,100,False,Rainy,36.39,783,Severe,500000,Medium
2024-06-26 12:00:00,C,178,False,Stormy,28.11,391,Low,300000,Low
2024-06-27 00:00:00,A,140,False,Snowy,25.31,849,Severe,1000000,High
2024-06-27 00:00:00,B,224,False,Cloudy,29.54,235,Low,500000,Medium
2024-06-27 00:00:00,C,172,False,Stormy,27.55,715,High,300000,Low
2024-06-27 12:00:00,A,307,False,Sunny,26.15,575,Moderate,1000000,High
2024-06-27 12:00:00,B,207,False,Snowy,37.44,210,Low,500000,Medium
2024-06-27 12:00:00,C,183,False,Sunny,27.34,391,Severe,300000,Low
2024-06-28 00:00:00,A,251,False,Cloudy,34.36,311,Low,1000000,High
2024-06-28 00:00:00,B,142,False,Snowy,32.32,344,Low,500000,Medium
2024-06-28 00:00:00,C,143,False,Sunny,35.73,380,Severe,300000,Low
2024-06-28 12:00:00,A,268,False,Sunny,30.21,729,High,1000000,High
2024-06-28 12:00:00,B,235,False,Stormy,34.96,305,Moderate,500000,Medium
2024-06-28 12:00:00,C,136,False,Rainy,26.9,724,Severe,300000,Low
2024-06-29 00:00:00,A,293,True,Cloudy,25.24,281,Severe,1000000,High
2024-06-29 00:00:00,B,317,True,Stormy,32.39,627,Severe,500000,Medium
2024-06-29 00:00:00,C,386,True,Stormy,37.9,217,Low,300000,Low
2024-06-29 12:00:00,A,214,True,Snowy,31.81,544,Moderate,1000000,High
2024-06-29 12:00:00,B,431,True,Cloudy,27.95,428,Low,500000,Medium
2024-06-29 12:00:00,C,258,True,Rainy,33.52,387,Severe,300000,Low
2024-06-30 00:00:00,A,293,True,Snowy,39.55,271,Moderate,1000000,High
2024-06-30 00:00:00,B,325,True,Rainy,29.19,390,Low,500000,Medium
2024-06-30 00:00:00,C,449,True,Sunny,27.48,650,High,300000,Low
2024-06-30 12:00:00,A,341,True,Stormy,31.1,919,Severe,1000000,High
2024-06-30 12:00:00,B,305,True,Snowy,33.38,384,Severe,500000,Medium
2024-06-30 12:00:00,C,297,True,Rainy,30.51,898,Moderate,300000,Low
2024-07-01 00:00:00,A,139,False,Stormy,37.68,454,High,1000000,High
2024-07-01 00:00:00,B,131,False,Rainy,35.09,486,High,500000,Medium
2024-07-01 00:00:00,C,169,False,Rainy,28.75,605,Low,300000,Low
2024-07-01 12:00:00,A,126,False,Sunny,38.06,825,Severe,1000000,High
2024-07-01 12:00:00,B,162,False,Snowy,27.28,680,Low,500000,Medium
2024-07-01 12:00:00,C,109,False,Rainy,29.41,527,Moderate,300000,Low
2024-07-02 00:00:00,A,222,False,Sunny,39.17,527,Low,1000000,High
2024-07-02 00:00:00,B,188,False,Snowy,38.63,428,Low,500000,Medium
2024-07-02 00:00:00,C,266,False,Stormy,27.32,201,Low,300000,Low
2024-07-02 12:00:00,A,226,False,Rainy,35.56,212,Low,1000000,High
2024-07-02 12:00:00,B,134,False,Stormy,32.14,370,Severe,500000,Medium
2024-07-02 12:00:00,C,140,False,Rainy,34.7,666,Moderate,300000,Low
2024-07-03 00:00:00,A,330,False,Sunny,32.02,563,Moderate,1000000,High
2024-07-03 00:00:00,B,212,False,Snowy,25.52,616,High,500000,Medium
2024-07-03 00:00:00,C,219,False,Rainy,37.59,200,High,300000,Low
2024-07-03 12:00:00,A,153,False,Snowy,31.74,464,High,1000000,High
2024-07-03 12:00:00,B,225,False,Rainy,35.87,271,High,500000,Medium
2024-07-03 12:00:00,C,96,False,Rainy,30.7,431,Moderate,300000,Low
2024-07-04 00:00:00,A,195,False,Stormy,36.26,882,High,1000000,High
2024-07-04 00:00:00,B,259,False,Cloudy,33.35,924,Low,500000,Medium
2024-07-04 00:00:00,C,163,False,Snowy,37.53,767,Moderate,300000,Low
2024-07-04 12:00:00,A,219,False,Stormy,29.77,692,Severe,1000000,High
2024-07-04 12:00:00,B,297,False,Sunny,28.52,338,High,500000,Medium
2024-07-04 12:00:00,C,211,False,Stormy,39.42,262,High,300000,Low
2024-07-05 00:00:00,A,150,False,Stormy,28.98,472,Severe,1000000,High
2024-07-05 00:00:00,B,115,False,Rainy,37.72,318,High,500000,Medium
2024-07-05 00:00:00,C,146,False,Stormy,30.26,376,Moderate,300000,Low
2024-07-05 12:00:00,A,125,False,Snowy,31.83,769,Severe,1000000,High
2024-07-05 12:00:00,B,251,False,Rainy,39.85,385,Moderate,500000,Medium
2024-07-05 12:00:00,C,203,False,Cloudy,29.7,995,Moderate,300000,Low
2024-07-06 00:00:00,A,309,True,Stormy,26.33,808,Low,1000000,High
2024-07-06 00:00:00,B,303,True,Snowy,39.08,569,Severe,500000,Medium
2024-07-06 00:00:00,C,305,True,Stormy,28.6,383,Moderate,300000,Low
2024-07-06 12:00:00,A,371,True,Stormy,30.12,948,Moderate,1000000,High
2024-07-06 12:00:00,B,233,True,Cloudy,27.84,709,Moderate,500000,Medium
2024-07-06 12:00:00,C,317,True,Cloudy,34.93,481,Low,300000,Low
2024-07-07 00:00:00,A,301,True,Stormy,36.31,209,High,1000000,High
2024-07-07 00:00:00,B,370,True,Sunny,37.26,482,Moderate,500000,Medium
2024-07-07 00:00:00,C,238,True,Sunny,31.94,304,High,300000,Low
2024-07-07 12:00:00,A,199,True,Stormy,35.76,550,Low,1000000,High
2024-07-07 12:00:00,B,366,True,Sunny,38.64,286,Moderate,500000,Medium
2024-07-07 12:00:00,C,287,True,Snowy,29.07,800,Moderate,300000,Low
2024-07-08 00:00:00,A,214,False,Stormy,30.13,632,Moderate,1000000,High
2024-07-08 00:00:00,B,289,False,Cloudy,32.29,493,High,500000,Medium
2024-07-08 00:00:00,C,269,False,Sunny,39.25,501,Moderate,300000,Low
2024-07-08 12:00:00,A,206,False,Rainy,30.85,269,Low,1000000,High
2024-07-08 12:00:00,B,193,False,Stormy,28.27,670,Moderate,500000,Medium
2024-07-08 12:00:00,C,106,False,Snowy,26.59,938,Moderate,300000,Low
2024-07-09 00:00:00,A,222,False,Stormy,35.5,751,Moderate,1000000,High
2024-07-09 00:00:00,B,175,False,Snowy,39.14,911,High,500000,Medium
2024-07-09 00:00:00,C,129,False,Cloudy,36.7,436,Severe,300000,Low
2024-07-09 12:00:00,A,123,False,Stormy,26.78,436,High,1000000,High
2024-07-09 12:00:00,B,296,False,Cloudy,26.01,951,High,500000,Medium
2024-07-09 12:00:00,C,87,False,Cloudy,36.08,899,Severe,300000,Low
2024-07-10 00:00:00,A,102,False,Stormy,32.98,801,Low,1000000,High
2024-07-10 00:00:00,B,261,False,Stormy,29.45,644,High,500000,Medium
2024-07-10 00:00:00,C,209,False,Rainy,36.9,814,High,300000,Low
2024-07-10 12:00:00,A,229,False,Cloudy,30.21,446,Severe,1000000,High
2024-07-10 12:00:00,B,201,False,Sunny,35.38,638,Moderate,500000,Medium
2024-07-10 12:00:00,C,181,False,Rainy,34.21,960,Low,300000,Low
2024-07-11 00:00:00,A,247,False,Cloudy,38.47,534,Severe,1000000,High
2024-07-11 00:00:00,B,265,False,Cloudy,38.44,407,Moderate,500000,Medium
2024-07-11 00:00:00,C,94,False,Rainy,27.37,984,High,300000,Low
2024-07-11 12:00:00,A,143,False,Rainy,27.34,365,Severe,1000000,High
2024-07-11 12:00:00,B,93,False,Snowy,33.49,725,Moderate,500000,Medium
2024-07-11 12:00:00,C,255,False,Stormy,33.65,708,High,300000,Low
2024-07-12 00:00:00,A,206,False,Cloudy,29.55,874,Severe,1000000,High
2024-07-12 00:00:00,B,214,False,Stormy,39.01,606,Severe,500000,Medium
2024-07-12 00:00:00,C,90,False,Rainy,29.68,589,High,300000,Low
2024-07-12 12:00:00,A,263,False,Rainy,34.29,587,Moderate,1000000,High
2024-07-12 12:00:00,B,83,False,Snowy,37.67,583,Severe,500000,Medium
2024-07-12 12:00:00,C,138,False,Rainy,39.08,618,Low,300000,Low
2024-07-13 00:00:00,A,308,True,Snowy,28.47,874,Low,1000000,High
2024-07-13 00:00:00,B,410,True,Sunny,25.7,516,Low,500000,Medium
2024-07-13 00:00:00,C,258,True,Sunny,28.83,264,Severe,300000,Low
2024-07-13 12:00:00,A,348,True,Rainy,35.14,597,Moderate,1000000,High
2024-07-13 12:00:00,B,427,True,Sunny,30.93,386,Moderate,500000,Medium
2024-07-13 12:00:00,C,367,True,Sunny,25.63,628,Moderate,300000,Low
2024-07-14 00:00:00,A,210,True,Snowy,38.19,486,Severe,1000000,High
2024-07-14 00:00:00,B,214,True,Cloudy,35.97,400,Low,500000,Medium
2024-07-14 00:00:00,C,310,True,Snowy,28.31,975,Severe,300000,Low
2024-07-14 12:00:00,A,265,True,Stormy,34.53,512,Low,1000000,High
2024-07-14 12:00:00,B,211,True,Sunny,36.29,857,Severe,500000,Medium
2024-07-14 12:00:00,C,417,True,Sunny,35.97,370,Low,300000,Low
2024-07-15 00:00:00,A,218,False,Snowy,37.49,833,High,1000000,High
2024-07-15 00:00:00,B,181,False,Snowy,30.69,205,High,500000,Medium
2024-07-15 00:00:00,C,234,False,Sunny,28.74,807,Severe,300000,Low
2024-07-15 12:00:00,A,92,False,Rainy,29.88,646,Low,1000000,High
2024-07-15 12:00:00,B,272,False,Sunny,35.69,295,Moderate,500000,Medium
2024-07-15 12:00:00,C,270,False,Rainy,28.51,615,Moderate,300000,Low
2024-07-16 00:00:00,A,264,False,Snowy,31.61,392,High,1000000,High
2024-07-16 00:00:00,B,211,False,Cloudy,34.29,962,High,500000,Medium
2024-07-16 00:00:00,C,93,False,Stormy,39.96,275,Low,300000,Low
2024-07-16 12:00:00,A,95,False,Cloudy,26.81,432,Severe,1000000,High
2024-07-16 12:00:00,B,160,False,Stormy,38.31,268,Moderate,500000,Medium
2024-07-16 12:00:00,C,116,False,Rainy,36.64,436,High,300000,Low
2024-07-17 00:00:00,A,131,False,Sunny,36.96,689,Low,1000000,High
2024-07-17 00:00:00,B,142,False,Sunny,30.11,838,Severe,500000,Medium
2024-07-17 00:00:00,C,150,False,Stormy,30.03,977,Severe,300000,Low
2024-07-17 12:00:00,A,179,False,Snowy,39.22,702,Severe,1000000,High
2024-07-17 12:00:00,B,108,False,Sunny,38.9,253,Low,500000,Medium
2024-07-17 12:00:00,C,107,False,Rainy,33.61,729,Low,300000,Low
2024-07-18 00:00:00,A,220,False,Stormy,33.75,461,Severe,1000000,High
2024-07-18 00:00:00,B,147,False,Cloudy,35.47,899,Low,500000,Medium
2024-07-18 00:00:00,C,159,False,Snowy,33.49,957,Low,300000,Low
2024-07-18 12:00:00,A,138,False,Rainy,33.03,790,Moderate,1000000,High
2024-07-18 12:00:00,B,75,False,Snowy,26.98,774,Severe,500000,Medium
2024-07-18 12:00:00,C,142,False,Cloudy,37.08,452,Low,300000,Low
2024-07-19 00:00:00,A,250,False,Sunny,28.89,719,High,1000000,High
2024-07-19 00:00:00,B,126,False,Snowy,31.75,374,Low,500000,Medium
2024-07-19 00:00:00,C,237,False,Rainy,29.2,981,High,300000,Low
2024-07-19 12:00:00,A,313,False,Sunny,32.39,492,Moderate,1000000,High
2024-07-19 12:00:00,B,209,False,Snowy,30.92,635,Moderate,500000,Medium
2024-07-19 12:00:00,C,189,False,Stormy,28.13,364,Low,300000,Low
2024-07-20 00:00:00,A,443,True,Cloudy,33.21,480,Moderate,1000000,High
2024-07-20 00:00:00,B,246,True,Snowy,30.2,423,Moderate,500000,Medium
2024-07-20 00:00:00,C,306,True,Snowy,37.41,229,Severe,300000,Low
2024-07-20 12:00:00,A,300,True,Snowy,28.7,420,High,1000000,High
2024-07-20 12:00:00,B,326,True,Stormy,38.44,942,Moderate,500000,Medium
2024-07-20 12:00:00,C,267,True,Sunny,28.61,438,High,300000,Low
2024-07-21 00:00:00,A,368,True,Sunny,35.1,587,Low,1000000,High
2024-07-21 00:00:00,B,184,True,Stormy,27.34,837,Moderate,500000,Medium
2024-07-21 00:00:00,C,233,True,Sunny,35.07,499,High,300000,Low
2024-07-21 12:00:00,A,204,True,Snowy,31.67,806,Severe,1000000,High
2024-07-21 12:00:00,B,421,True,Cloudy,30.28,362,Low,500000,Medium
2024-07-21 12:00:00,C,318,True,Cloudy,32.61,614,Severe,300000,Low
2024-07-22 00:00:00,A,249,False,Stormy,36.52,386,Moderate,1000000,High
2024-07-22 00:00:00,B,194,False,Cloudy,34.28,984,Severe,500000,Medium
2024-07-22 00:00:00,C,102,False,Stormy,28.02,444,Moderate,300000,Low
2024-07-22 12:00:00,A,138,False,Snowy,37.35,540,Severe,1000000,High
2024-07-22 12:00:00,B,169,False,Sunny,28.8,920,High,500000,Medium
2024-07-22 12:00:00,C,166,False,Rainy,27.93,758,Low,300000,Low
2024-07-23 00:00:00,A,232,False,Sunny,36.87,817,High,1000000,High
2024-07-23 00:00:00,B,158,False,Rainy,25.92,495,Severe,500000,Medium
2024-07-23 00:00:00,C,246,False,Rainy,29.86,689,Severe,300000,Low
2024-07-23 12:00:00,A,148,False,Cloudy,35.24,515,High,1000000,High
2024-07-23 12:00:00,B,299,False,Sunny,31.44,877,Low,500000,Medium
2024-07-23 12:00:00,C,223,False,Sunny,28.39,643,High,300000,Low
2024-07-24 00:00:00,A,153,False,Stormy,34.92,573,High,1000000,High
2024-07-24 00:00:00,B,264,False,Cloudy,34.76,436,Low,500000,Medium
2024-07-24 00:00:00,C,103,False,Rainy,26.83,953,Low,300000,Low
2024-07-24 12:00:00,A,111,False,Rainy,39.95,359,Severe,1000000,High
2024-07-24 12:00:00,B,214,False,Stormy,26.9,400,Severe,500000,Medium
2024-07-24 12:00:00,C,310,False,Sunny,25.42,259,Low,300000,Low
2024-07-25 00:00:00,A,305,False,Sunny,33.22,607,High,1000000,High
2024-07-25 00:00:00,B,203,False,Snowy,34.96,277,Low,500000,Medium
2024-07-25 00:00:00,C,98,False,Snowy,38.36,355,High,300000,Low
2024-07-25 12:00:00,A,173,False,Stormy,32.5,821,Low,1000000,High
2024-07-25 12:00:00,B,218,False,Cloudy,26.91,873,Severe,500000,Medium
2024-07-25 12:00:00,C,161,False,Stormy,27.26,653,Low,300000,Low
2024-07-26 00:00:00,A,241,False,Snowy,35.9,838,Moderate,1000000,High
2024-07-26 00:00:00,B,182,False,Snowy,34.08,295,Moderate,500000,Medium
2024-07-26 00:00:00,C,231,False,Stormy,34.22,493,Moderate,300000,Low
2024-07-26 12:00:00,A,196,False,Rainy,29.08,898,High,1000000,High
2024-07-26 12:00:00,B,248,False,Cloudy,34.51,661,High,500000,Medium
2024-07-26 12:00:00,C,272,False,Stormy,35.27,536,Moderate,300000,Low
2024-07-27 00:00:00,A,362,True,Sunny,26.91,757,Moderate,1000000,High
2024-07-27 00:00:00,B,228,True,Stormy,38.86,509,High,500000,Medium
2024-07-27 00:00:00,C,264,True,Stormy,29.77,994,High,300000,Low
2024-07-27 12:00:00,A,261,True,Stormy,29.32,405,Low,1000000,High
2024-07-27 12:00:00,B,296,True,Cloudy,25.2,554,High,500000,Medium
2024-07-27 12:00:00,C,156,True,Rainy,33.32,309,Severe,300000,Low
2024-07-28 00:00:00,A,332,True,Snowy,38.42,923,Moderate,1000000,High
2024-07-28 00:00:00,B,361,True,Stormy,33.3,710,Low,500000,Medium
2024-07-28 00:00:00,C,192,True,Rainy,34.99,707,High,300000,Low
2024-07-28 12:00:00,A,232,True,Sunny,26.42,923,Severe,1000000,High
2024-07-28 12:00:00,B,307,True,Cloudy,39.81,543,Severe,500000,Medium
2024-07-28 12:00:00,C,224,True,Cloudy,38.1,810,Severe,300000,Low
2024-07-29 00:00:00,A,249,False,Cloudy,37.19,257,Severe,1000000,High
2024-07-29 00:00:00,B,207,False,Snowy,31.04,525,Moderate,500000,Medium
2024-07-29 00:00:00,C,211,False,Cloudy,27.0,330,High,300000,Low
2024-07-29 12:00:00,A,247,False,Snowy,26.92,674,Moderate,1000000,High
2024-07-29 12:00:00,B,194,False,Stormy,28.85,878,High,500000,Medium
2024-07-29 12:00:00,C,94,False,Rainy,35.95,884,Severe,300000,Low
2024-07-30 00:00:00,A,284,False,Cloudy,29.27,251,High,1000000,High
2024-07-30 00:00:00,B,182,False,Stormy,34.26,242,Moderate,500000,Medium
2024-07-30 00:00:00,C,247,False,Cloudy,39.45,951,Severe,300000,Low
2024-07-30 12:00:00,A,202,False,Cloudy,33.78,336,Severe,1000000,High
2024-07-30 12:00:00,B,138,False,Cloudy,39.63,406,Low,500000,Medium
2024-07-30 12:00:00,C,248,False,Snowy,28.51,865,Moderate,300000,Low
2024-07-31 00:00:00,A,96,False,Snowy,25.62,626,Moderate,1000000,High
2024-07-31 00:00:00,B,213,False,Snowy,28.78,941,Low,500000,Medium
2024-07-31 00:00:00,C,148,False,Stormy,39.66,527,Moderate,300000,Low
2024-07-31 12:00:00,A,198,False,Stormy,38.4,462,High,1000000,High
2024-07-31 12:00:00,B,150,False,Sunny,39.95,865,Severe,500000,Medium
2024-07-31 12:00:00,C,138,False,Stormy,38.67,245,Moderate,300000,Low
2024-08-01 00:00:00,A,220,False,Cloudy,39.63,580,Moderate,1000000,High
2024-08-01 00:00:00,B,217,False,Cloudy,29.55,315,Moderate,500000,Medium
2024-08-01 00:00:00,C,169,False,Stormy,34.42,679,Severe,300000,Low
2024-08-01 12:00:00,A,103,False,Sunny,30.55,414,Severe,1000000,High
2024-08-01 12:00:00,B,151,False,Snowy,30.18,253,Severe,500000,Medium
2024-08-01 12:00:00,C,81,False,Snowy,27.43,997,Severe,300000,Low
2024-08-02 00:00:00,A,196,False,Snowy,39.12,884,Severe,1000000,High
2024-08-02 00:00:00,B,254,False,Snowy,25.0,706,Low,500000,Medium
2024-08-02 00:00:00,C,163,False,Cloudy,31.86,705,Low,300000,Low
2024-08-02 12:00:00,A,303,False,Sunny,31.83,416,Moderate,1000000,High
2024-08-02 12:00:00,B,121,False,Cloudy,27.03,368,Moderate,500000,Medium
2024-08-02 12:00:00,C,156,False,Snowy,32.16,590,Low,300000,Low
2024-08-03 00:00:00,A,179,True,Snowy,31.02,872,Severe,1000000,High
2024-08-03 00:00:00,B,296,True,Cloudy,25.57,843,Severe,500000,Medium
2024-08-03 00:00:00,C,462,True,Sunny,28.22,270,Low,300000,Low
2024-08-03 12:00:00,A,433,True,Sunny,26.48,719,High,1000000,High
2024-08-03 12:00:00,B,351,True,Rainy,29.43,955,Moderate,500000,Medium
2024-08-03 12:00:00,C,201,True,Stormy,33.89,576,High,300000,Low
2024-08-04 00:00:00,A,278,True,Stormy,27.15,758,Severe,1000000,High
2024-08-04 00:00:00,B,321,True,Snowy,26.21,503,Moderate,500000,Medium
2024-08-04 00:00:00,C,375,True,Cloudy,33.8,843,Low,300000,Low
2024-08-04 12:00:00,A,212,True,Stormy,26.2,402,Low,1000000,High
2024-08-04 12:00:00,B,175,True,Cloudy,37.43,729,Severe,500000,Medium
2024-08-04 12:00:00,C,452,True,Sunny,35.18,582,Low,300000,Low
2024-08-05 00:00:00,A,171,False,Rainy,29.89,589,High,1000000,High
2024-08-05 00:00:00,B,299,False,Cloudy,37.03,218,High,500000,Medium
2024-08-05 00:00:00,C,188,False,Stormy,31.34,965,Moderate,300000,Low
2024-08-05 12:00:00,A,214,False,Snowy,32.22,428,Severe,1000000,High
2024-08-05 12:00:00,B,213,False,Cloudy,39.74,604,Severe,500000,Medium
2024-08-05 12:00:00,C,118,False,Sunny,29.21,901,Severe,300000,Low
2024-08-06 00:00:00,A,196,False,Stormy,26.75,473,High,1000000,High
2024-08-06 00:00:00,B,289,False,Sunny,31.89,621,High,500000,Medium
2024-08-06 00:00:00,C,294,False,Sunny,37.53,806,Low,300000,Low
2024-08-06 12:00:00,A,181,False,Sunny,27.99,395,High,1000000,High
2024-08-06 12:00:00,B,217,False,Sunny,26.02,649,Moderate,500000,Medium
2024-08-06 12:00:00,C,211,False,Rainy,31.99,702,Moderate,300000,Low
2024-08-07 00:00:00,A,140,False,Snowy,28.71,878,Moderate,1000000,High
2024-08-07 00:00:00,B,222,False,Cloudy,34.38,464,Severe,500000,Medium
2024-08-07 00:00:00,C,231,False,Stormy,25.89,926,Moderate,300000,Low
2024-08-07 12:00:00,A,137,False,Stormy,32.85,529,Moderate,1000000,High
2024-08-07 12:00:00,B,156,False,Rainy,26.2,322,Severe,500000,Medium
2024-08-07 12:00:00,C,163,False,Stormy,28.66,234,Low,300000,Low
2024-08-08 00:00:00,A,188,False,Snowy,37.82,548,Moderate,1000000,High
2024-08-08 00:00:00,B,172,False,Stormy,29.06,321,Severe,500000,Medium
2024-08-08 00:00:00,C,166,False,Stormy,25.39,335,Low,300000,Low
2024-08-08 12:00:00,A,159,False,Rainy,39.92,208,Moderate,1000000,High
2024-08-08 12:00:00,B,176,False,Cloudy,26.7,526,Low,500000,Medium
2024-08-08 12:00:00,C,99,False,Snowy,36.67,425,Low,300000,Low
2024-08-09 00:00:00,A,214,False,Snowy,32.87,627,Moderate,1000000,High
2024-08-09 00:00:00,B,209,False,Cloudy,31.81,568,High,500000,Medium
2024-08-09 00:00:00,C,120,False,Rainy,27.55,664,Severe,300000,Low
2024-08-09 12:00:00,A,203,False,Sunny,28.69,990,High,1000000,High
2024-08-09 12:00:00,B,279,False,Stormy,39.23,729,High,500000,Medium
2024-08-09 12:00:00,C,106,False,Snowy,33.32,857,Severe,300000,Low
2024-08-10 00:00:00,A,226,True,Snowy,34.63,354,Severe,1000000,High
2024-08-10 00:00:00,B,360,True,Snowy,25.36,680,Low,500000,Medium
2024-08-10 00:00:00,C,448,True,Cloudy,26.48,522,High,300000,Low
2024-08-10 12:00:00,A,311,True,Stormy,33.99,991,Moderate,1000000,High
2024-08-10 12:00:00,B,293,True,Cloudy,32.36,908,Low,500000,Medium
2024-08-10 12:00:00,C,195,True,Rainy,25.76,566,High,300000,Low
2024-08-11 00:00:00,A,434,True,Sunny,33.2,569,Moderate,1000000,High
2024-08-11 00:00:00,B,275,True,Cloudy,26.09,313,Low,500000,Medium
2024-08-11 00:00:00,C,289,True,Rainy,30.25,914,High,300000,Low
2024-08-11 12:00:00,A,354,True,Rainy,28.61,949,Severe,1000000,High
2024-08-11 12:00:00,B,383,True,Stormy,30.99,762,Moderate,500000,Medium
2024-08-11 12:00:00,C,316,True,Snowy,27.71,701,Severe,300000,Low
2024-08-12 00:00:00,A,178,False,Stormy,35.97,488,Moderate,1000000,High
2024-08-12 00:00:00,B,190,False,Stormy,26.02,325,Moderate,500000,Medium
2024-08-12 00:00:00,C,225,False,Snowy,38.35,326,Moderate,300000,Low
2024-08-12 12:00:00,A,161,False,Stormy,35.14,837,High,1000000,High
2024-08-12 12:00:00,B,140,False,Rainy,25.89,739,Moderate,500000,Medium
2024-08-12 12:00:00,C,250,False,Cloudy,39.91,435,Severe,300000,Low
2024-08-13 00:00:00,A,174,False,Snowy,31.51,284,Low,1000000,High
2024-08-13 00:00:00,B,164,False,Cloudy,30.32,826,Low,500000,Medium
2024-08-13 00:00:00,C,144,False,Stormy,35.96,551,Moderate,300000,Low
2024-08-13 12:00:00,A,183,False,Rainy,33.63,424,Severe,1000000,High
2024-08-13 12:00:00,B,143,False,Snowy,33.55,665,Severe,500000,Medium
2024-08-13 12:00:00,C,206,False,Stormy,30.32,249,Severe,300000,Low
2024-08-14 00:00:00,A,138,False,Stormy,35.42,308,Severe,1000000,High
2024-08-14 00:00:00,B,124,False,Stormy,34.15,788,Moderate,500000,Medium
2024-08-14 00:00:00,C,260,False,Sunny,28.92,828,Low,300000,Low
2024-08-14 12:00:00,A,112,False,Rainy,32.71,736,High,1000000,High
2024-08-14 12:00:00,B,150,False,Sunny,32.44,448,High,500000,Medium
2024-08-14 12:00:00,C,200,False,Rainy,25.36,853,High,300000,Low
2024-08-15 00:00:00,A,438,True,Rainy,27.62,554,Severe,1000000,High
2024-08-15 00:00:00,B,497,True,Snowy,30.42,543,Severe,500000,Medium
2024-08-15 00:00:00,C,458,True,Snowy,25.34,707,Low,300000,Low
2024-08-15 12:00:00,A,551,True,Snowy,34.4,922,Low,1000000,High
2024-08-15 12:00:00,B,561,True,Cloudy,38.7,840,High,500000,Medium
2024-08-15 12:00:00,C,391,True,Snowy,27.71,947,Low,300000,Low
2024-08-16 00:00:00,A,222,False,Stormy,29.6,244,Moderate,1000000,High
2024-08-16 00:00:00,B,191,False,Stormy,26.01,247,Low,500000,Medium
2024-08-16 00:00:00,C,119,False,Rainy,27.58,741,High,300000,Low
2024-08-16 12:00:00,A,109,False,Sunny,29.25,955,Severe,1000000,High
2024-08-16 12:00:00,B,103,False,Cloudy,34.74,720,High,500000,Medium
2024-08-16 12:00:00,C,185,False,Sunny,36.98,587,Severe,300000,Low
2024-08-17 00:00:00,A,357,True,Sunny,38.29,446,Moderate,1000000,High
2024-08-17 00:00:00,B,258,True,Rainy,34.95,969,High,500000,Medium
2024-08-17 00:00:00,C,143,True,Snowy,39.95,529,Severe,300000,Low
2024-08-17 12:00:00,A,227,True,Rainy,25.74,565,Moderate,1000000,High
2024-08-17 12:00:00,B,395,True,Rainy,28.84,810,Moderate,500000,Medium
2024-08-17 12:00:00,C,263,True,Sunny,37.89,575,High,300000,Low
2024-08-18 00:00:00,A,218,True,Snowy,28.59,272,High,1000000,High
2024-08-18 00:00:00,B,286,True,Snowy,35.21,771,Moderate,500000,Medium
2024-08-18 00:00:00,C,239,True,Cloudy,37.06,350,High,300000,Low
2024-08-18 12:00:00,A,356,True,Cloudy,29.55,378,High,1000000,High
2024-08-18 12:00:00,B,342,True,Snowy,36.49,288,Low,500000,Medium
2024-08-18 12:00:00,C,170,True,Rainy,30.9,408,Severe,300000,Low
2024-08-19 00:00:00,A,248,False,Sunny,33.63,305,High,1000000,High
2024-08-19 00:00:00,B,255,False,Rainy,29.68,793,Moderate,500000,Medium
2024-08-19 00:00:00,C,162,False,Rainy,36.18,925,Moderate,300000,Low
